Churn,customerID,Contract,OnlineBackup,MonthlyCharges,InternetService,StreamingTV,DeviceProtection,MultipleLines,TotalCharges,Dependents,gender,PaperlessBilling,PhoneService,TechSupport,Partner,tenure,PaymentMethod,SeniorCitizen,StreamingMovies,OnlineSecurity,SeniorCitizenLabel,PartnerLabel,DependentsLabel,PhoneServiceLabel,PaperlessLabel,ServiceFamily,PaymentFamily,support_depth,stream_depth,service_count,tenure_band,monthly_charge_band,bill_per_month,bill_pressure,household_score,profile_code,row_variant,dup_sig,col_order_key
1,4398-HSCJH,Month-to-month,No,63.6,DSL,Yes,No,Yes,155.65,No,Female,Yes,Yes,Yes,No,3,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,1.0,1,4,very_short,high,51.88,15.9,0,very_short_Month-to-month_Electronic check,base,SCJH_base,5938
0,0326-VDYXE,One year,No,97.65,Fiber optic,Yes,Yes,Yes,6982.5,No,Female,Yes,Yes,No,Yes,70,Electronic check,0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,1.0,2,5,very_long,very_high,99.75,1.38,1,very_long_One year_Electronic check,base,DYXE_base,2370
1,0616-ATFGB,Month-to-month,No,26.18,DSL,No,No,No phone service,24.18,No,Male,No,No,No,Yes,2,Electronic check,1,No,No,senior,partnered,none,no_line,paper,DSL_Month-to-month,Electronic check_No,0.0,0,2,very_short,lower_mid,25.05,12.52,1,very_short_Month-to-month_Electronic check,base,TFGB_base,2433
0,0701-TJSEF,Month-to-month,No,68.25,DSL,No,Yes,No,576.95,No,Male,Yes,Yes,Yes,No,9,Bank transfer (automatic),0,Yes,Yes,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Bank transfer (automatic)_Yes,3.0,1,5,short,high,64.11,6.82,0,short_Month-to-month_Bank transfer (automatic),base,JSEF_base,4782
0,5312-UXESG,Month-to-month,No,98.05,Fiber optic,Yes,Yes,Yes,3990.6,No,Female,No,Yes,No,No,41,Bank transfer (automatic),0,Yes,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Bank transfer (automatic)_No,1.0,2,5,long,very_high,97.33,2.33,0,long_Month-to-month_Bank transfer (automatic),base,XESG_base,4532
1,9776-CLUJA,Month-to-month,No,77.5,Fiber optic,No,No,Yes,3807.35,No,Female,Yes,Yes,No,Yes,51,Electronic check,1,No,Yes,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,very_long,high,74.65,1.49,1,very_long_Month-to-month_Electronic check,base,LUJA_base,5260
0,7799-DSEWS,Month-to-month,No,68.35,DSL,Yes,Yes,No,1299.8,No,Male,Yes,Yes,Yes,No,18,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,3.0,1,5,mid,high,72.21,3.6,0,mid_Month-to-month_Electronic check,base,SEWS_base,4875
0,3219-JQRSL,Two year,Yes,89.1,DSL,Yes,Yes,Yes,6352.4,No,Female,No,Yes,Yes,Yes,72,Credit card (automatic),1,Yes,Yes,senior,partnered,none,active_line,paper,DSL_Two year,Credit card (automatic)_No,4.0,2,8,very_long,very_high,88.23,1.22,1,very_long_Two year_Credit card (automatic),base,QRSL_base,5944
0,6923-JHPMP,Month-to-month,No,80.45,Fiber optic,No,Yes,No,137.1,No,Female,Yes,Yes,No,No,2,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,0,3,very_short,very_high,68.55,26.82,0,very_short_Month-to-month_Electronic check,base,HPMP_base,5243
0,4712-AUQZO,Month-to-month,No,33.6,DSL,No,Yes,No phone service,550.35,No,Male,No,No,No,No,18,Mailed check,0,No,Yes,non_senior,single,none,no_line,paper,DSL_Month-to-month,Mailed check_No,2.0,0,4,mid,lower_mid,30.58,1.77,0,mid_Month-to-month_Mailed check,base,UQZO_base,3220
0,0104-PPXDV,One year,No,50.3,DSL,No,Yes,No,2878.55,No,Male,No,Yes,No,Yes,58,Credit card (automatic),0,No,No,non_senior,partnered,none,active_line,paper,DSL_One year,Credit card (automatic)_No,1.0,0,2,very_long,mid,49.63,0.85,1,very_long_One year_Credit card (automatic),base,PXDV_base,6952
0,5002-GCQFH,Month-to-month,Yes,93.85,Fiber optic,Yes,No,Yes,4733.1,No,Male,Yes,Yes,No,Yes,49,Bank transfer (automatic),0,No,Yes,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,2.0,1,5,very_long,very_high,96.59,1.88,1,very_long_Month-to-month_Bank transfer (automatic),base,CQFH_base,3500
0,4183-MYFRB,Month-to-month,Yes,90.05,Fiber optic,No,Yes,No,1862.9,No,Female,Yes,Yes,No,No,21,Electronic check,0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,1,4,mid,very_high,88.71,4.09,0,mid_Month-to-month_Electronic check,base,YFRB_base,4583
0,6484-LATFU,Two year,No internet service,24.55,No,No internet service,No internet service,Yes,1657.4,No,Male,No,Yes,No internet service,No,68,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Mailed check_No,0.0,0,1,very_long,lower_mid,24.37,0.36,0,very_long_Two year_Mailed check,base,ATFU_base,6455
1,0576-WNXXC,Month-to-month,Yes,95.55,Fiber optic,No,Yes,Yes,2510.2,No,Male,Yes,Yes,No,Yes,27,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,1,5,long,very_high,92.97,3.41,1,long_Month-to-month_Electronic check,base,NXXC_base,3503
1,3806-DXQOM,Month-to-month,Yes,33.65,DSL,No,No,No phone service,137.85,No,Female,Yes,No,No,No,4,Electronic check,0,No,Yes,non_senior,single,none,no_line,paperless,DSL_Month-to-month,Electronic check_Yes,2.0,0,4,short,lower_mid,34.46,6.73,0,short_Month-to-month_Electronic check,base,XQOM_base,3565
1,0524-IAVZO,Month-to-month,No,85.0,Fiber optic,No,No,Yes,2624.25,No,Female,Yes,Yes,No,Yes,30,Electronic check,0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,1,3,long,very_high,87.48,2.74,1,long_Month-to-month_Electronic check,base,AVZO_base,7094
0,4825-XJGDM,One year,Yes,43.7,DSL,No,Yes,No phone service,2696.55,No,Female,No,No,Yes,No,61,Credit card (automatic),0,No,Yes,non_senior,single,none,no_line,paper,DSL_One year,Credit card (automatic)_No,4.0,0,6,very_long,mid,44.21,0.7,0,very_long_One year_Credit card (automatic),base,JGDM_base,3596
0,8780-IHCRN,Two year,No internet service,24.65,No,No internet service,No internet service,Yes,1574.5,Yes,Male,No,Yes,No internet service,Yes,63,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,1,very_long,lower_mid,24.99,0.39,2,very_long_Two year_Credit card (automatic),base,HCRN_base,3975
0,9610-WCESF,Two year,No,43.34,DSL,Yes,No,No phone service,3567.94,No,Male,No,No,Yes,No,67,Electronic check,0,No,Yes,non_senior,single,none,no_line,paper,DSL_Two year,Electronic check_No,2.0,1,5,very_long,mid,46.23,0.65,0,very_long_Two year_Electronic check,base,CESF_base,2461
0,7306-YDSOI,Two year,Yes,59.75,DSL,No,Yes,No,4069.9,Yes,Male,Yes,Yes,No,Yes,69,Bank transfer (automatic),0,No,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,3.0,0,4,very_long,high,58.98,0.85,2,very_long_Two year_Bank transfer (automatic),base,DSOI_base,6126
1,1894-IGFSG,Month-to-month,No,78.82,Fiber optic,Yes,No,No,1955.24,No,Female,No,Yes,No,No,22,Electronic check,0,Yes,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,2,3,mid,very_high,86.72,3.88,0,mid_Month-to-month_Electronic check,base,GFSG_base,3125
0,8605-ITULD,Month-to-month,No internet service,19.55,No,No internet service,No internet service,No,19.55,No,Female,No,Yes,No internet service,No,1,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,very_short,low,19.55,9.78,0,very_short_Month-to-month_Mailed check,base,TULD_base,2994
1,0148-DCDOS,Month-to-month,No,106.37,Fiber optic,Yes,No,Yes,2124.42,No,Male,Yes,Yes,No,No,23,Bank transfer (automatic),0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,0.0,2,4,long,very_high,94.48,3.64,0,long_Month-to-month_Bank transfer (automatic),base,CDOS_base,7610
0,3646-ITDGM,Two year,No internet service,19.7,No,No internet service,No internet service,No,1051.9,No,Female,No,Yes,No internet service,No,56,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Bank transfer (automatic)_No,0.0,0,0,very_long,low,18.78,0.35,0,very_long_Two year_Bank transfer (automatic),base,TDGM_base,5063
0,4429-WYGFR,Month-to-month,No,49.15,DSL,No,No,No,1237.3,No,Male,No,Yes,Yes,No,26,Bank transfer (automatic),0,No,No,non_senior,single,none,active_line,paper,DSL_Month-to-month,Bank transfer (automatic)_No,1.0,0,2,long,mid,47.59,1.82,0,long_Month-to-month_Bank transfer (automatic),base,YGFR_base,3570
0,1552-CZCLL,Month-to-month,No internet service,20.0,No,No internet service,No internet service,No,1087.25,Yes,Female,No,Yes,No internet service,Yes,55,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Month-to-month,Credit card (automatic)_No,0.0,0,0,very_long,low,19.77,0.36,2,very_long_Month-to-month_Credit card (automatic),base,ZCLL_base,4785
1,0431-APWVY,One year,No,90.1,Fiber optic,Yes,No,No,2598.95,Yes,Female,Yes,Yes,No,Yes,28,Bank transfer (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,0.0,2,3,long,very_high,92.82,3.11,2,long_One year_Bank transfer (automatic),base,PWVY_base,3563
0,4163-KIUHY,Month-to-month,No internet service,25.6,No,No internet service,No internet service,Yes,901.25,No,Male,Yes,Yes,No internet service,No,35,Electronic check,0,No internet service,No internet service,non_senior,single,none,active_line,paperless,No_Month-to-month,Electronic check_Yes,0.0,0,1,long,lower_mid,25.75,0.71,0,long_Month-to-month_Electronic check,base,IUHY_base,7065
0,7365-BVCJH,Month-to-month,No,24.4,DSL,No,No,No phone service,24.4,No,Male,Yes,No,No,No,1,Electronic check,0,No,No,non_senior,single,none,no_line,paperless,DSL_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,lower_mid,24.4,12.2,0,very_short_Month-to-month_Electronic check,base,VCJH_base,7668
1,0946-CLJTI,Month-to-month,No,98.7,Fiber optic,Yes,Yes,Yes,5812.6,No,Male,Yes,Yes,No,Yes,58,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,2,5,very_long,very_high,100.22,1.67,1,very_long_Month-to-month_Electronic check,base,LJTI_base,5559
0,9871-ELEYA,Two year,No,67.65,DSL,Yes,Yes,No,2339.3,Yes,Female,No,Yes,Yes,No,34,Credit card (automatic),0,No,Yes,non_senior,single,dependents,active_line,paper,DSL_Two year,Credit card (automatic)_No,3.0,1,5,long,high,68.8,1.93,1,long_Two year_Credit card (automatic),base,LEYA_base,7615
0,3865-ZYKAD,Month-to-month,Yes,82.14,Fiber optic,No,No,Yes,6371.65,No,Male,Yes,Yes,No,Yes,67,Credit card (automatic),0,No,Yes,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Credit card (automatic)_Yes,2.0,0,4,very_long,very_high,83.85,1.21,1,very_long_Month-to-month_Credit card (automatic),base,YKAD_base,6557
0,9258-CNWAC,Two year,Yes,113.65,Fiber optic,Yes,Yes,Yes,8166.8,Yes,Female,No,Yes,Yes,Yes,71,Credit card (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paper,Fiber optic_Two year,Credit card (automatic)_No,4.0,2,8,very_long,very_high,115.03,1.58,2,very_long_Two year_Credit card (automatic),base,NWAC_base,206
0,1708-PBBOA,One year,Yes,54.75,DSL,No,Yes,No phone service,2348.45,No,Female,Yes,No,Yes,No,42,Electronic check,0,Yes,Yes,non_senior,single,none,no_line,paperless,DSL_One year,Electronic check_Yes,4.0,1,7,long,mid,55.92,1.27,0,long_One year_Electronic check,base,BBOA_base,5601
0,6507-DTJZV,Month-to-month,No,66.4,DSL,Yes,No,No,831.75,Yes,Male,No,Yes,No,No,13,Credit card (automatic),0,Yes,No,non_senior,single,dependents,active_line,paper,DSL_Month-to-month,Credit card (automatic)_No,0.0,2,3,mid,high,63.98,4.74,1,mid_Month-to-month_Credit card (automatic),base,TJZV_base,4129
0,4851-BQDNX,One year,No,94.88,Fiber optic,Yes,Yes,No,3576.69,Yes,Male,Yes,Yes,No,Yes,38,Electronic check,0,No,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Electronic check_Yes,1.0,1,3,long,very_high,83.89,2.07,2,long_One year_Electronic check,base,QDNX_base,5273
0,9779-DPNEJ,Month-to-month,No,80.15,Fiber optic,No,No,No,1790.65,Yes,Female,Yes,Yes,No,Yes,22,Electronic check,0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,1,2,mid,very_high,81.39,3.48,2,mid_Month-to-month_Electronic check,base,PNEJ_base,885
0,9800-OUIGR,Two year,,20.0,No,No internet service,,No,1374.2,Yes,Male,No,Yes,,Yes,66,Credit card (automatic),0,No internet service,,non_senior,partnered,dependents,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,0,very_long,low,20.82,0.3,2,very_long_Two year_Credit card (automatic),base,UIGR_base,7045
0,7472-EQOAV,One year,Yes,86.7,Fiber optic,No,Yes,No,6179.35,Yes,Male,Yes,Yes,No,Yes,71,Bank transfer (automatic),1,No,Yes,senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,3.0,0,4,very_long,very_high,87.03,1.2,2,very_long_One year_Bank transfer (automatic),base,QOAV_base,3897
1,8058-INTPH,Month-to-month,No,79.65,Fiber optic,Yes,No,No,79.65,No,Female,Yes,Yes,No,No,1,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,1,2,very_short,high,79.65,39.83,0,very_short_Month-to-month_Electronic check,base,NTPH_base,6601
0,3249-VHRIP,Two year,Yes,43.6,DSL,No,Yes,No phone service,2748.7,No,Female,Yes,No,No,No,62,Credit card (automatic),0,Yes,No,non_senior,single,none,no_line,paperless,DSL_Two year,Credit card (automatic)_Yes,2.0,1,5,very_long,mid,44.33,0.69,0,very_long_Two year_Credit card (automatic),base,HRIP_base,6505
0,0114-IGABW,Two year,Yes,58.25,DSL,Yes,Yes,No phone service,4145.9,No,Female,No,No,Yes,Yes,71,Bank transfer (automatic),0,Yes,No,non_senior,partnered,none,no_line,paper,DSL_Two year,Bank transfer (automatic)_No,3.0,2,7,very_long,high,58.39,0.81,1,very_long_Two year_Bank transfer (automatic),base,GABW_base,6435
0,3070-BDOQC,Two year,Yes,98.29,Fiber optic,Yes,Yes,No,5623.44,No,Female,Yes,Yes,No,No,60,Electronic check,1,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Two year,Electronic check_Yes,2.0,2,5,very_long,very_high,99.02,1.63,0,very_long_Two year_Electronic check,base,DOQC_base,619
0,1442-OKRJE,One year,Yes,91.52,Fiber optic,Yes,Yes,No,6080.43,Yes,Male,Yes,Yes,No,Yes,68,Bank transfer (automatic),1,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,3.0,2,6,very_long,very_high,106.53,1.54,2,very_long_One year_Bank transfer (automatic),base,KRJE_base,6912
1,3866-MDTUB,Month-to-month,No,67.56,DSL,Yes,No,No,148.26,No,Female,Yes,Yes,No,No,0,Electronic check,0,Yes,Yes,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,1.0,2,4,very_short,high,73.45,23.58,0,very_short_Month-to-month_Electronic check,base,DTUB_base,1532
1,5896-NPFWW,Month-to-month,No,50.15,DSL,No,Yes,No,168.15,Yes,Male,Yes,Yes,No,Yes,3,Electronic check,0,No,No,non_senior,partnered,dependents,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,1.0,0,2,very_short,mid,56.05,12.54,2,very_short_Month-to-month_Electronic check,base,PFWW_base,822
0,1052-QJIBV,Two year,No internet service,21.1,No,No internet service,No internet service,No,1529.0,Yes,Female,No,Yes,No internet service,Yes,72,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,0,very_long,low,19.68,0.28,2,very_long_Two year_Credit card (automatic),base,JIBV_base,7419
1,6900-PXRMS,Month-to-month,Yes,105.75,Fiber optic,Yes,Yes,Yes,2710.25,Yes,Male,No,Yes,No,Yes,26,Electronic check,1,Yes,No,senior,partnered,dependents,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,2.0,2,6,long,very_high,104.24,3.92,2,long_Month-to-month_Electronic check,base,XRMS_base,6029
0,9844-FELAJ,One year,Yes,107.9,Fiber optic,Yes,Yes,Yes,7475.85,Yes,Female,Yes,Yes,Yes,Yes,70,Electronic check,1,Yes,No,senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Electronic check_Yes,3.0,2,7,very_long,very_high,106.8,1.52,2,very_long_One year_Electronic check,base,ELAJ_base,6965
0,7197-VOJMM,Two year,Yes,69.2,DSL,No,No,No,4671.65,No,Male,Yes,Yes,Yes,Yes,67,Credit card (automatic),0,Yes,Yes,non_senior,partnered,none,active_line,paperless,DSL_Two year,Credit card (automatic)_Yes,3.0,1,5,very_long,high,69.73,1.02,1,very_long_Two year_Credit card (automatic),base,OJMM_base,4552
0,7310-EGVHZ,Month-to-month,No internet service,20.2,No,No internet service,No internet service,No,20.2,No,Male,No,Yes,No internet service,No,1,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Bank transfer (automatic)_No,0.0,0,0,very_short,lower_mid,20.2,10.1,0,very_short_Month-to-month_Bank transfer (automatic),base,GVHZ_base,4206
0,3951-NJCVI,Month-to-month,No,95.05,Fiber optic,Yes,No,Yes,3944.5,No,Female,Yes,Yes,No,Yes,42,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,2,4,long,very_high,93.92,2.21,1,long_Month-to-month_Electronic check,base,JCVI_base,3418
0,0129-QMPDR,One year,No internet service,23.14,No,No internet service,No internet service,No,854.52,Yes,Male,Yes,Yes,No internet service,Yes,46,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paperless,No_One year,Bank transfer (automatic)_Yes,0.0,0,0,long,lower_mid,19.66,0.46,2,long_One year_Bank transfer (automatic),base,MPDR_base,3904
0,1338-CECEE,One year,Yes,104.02,DSL,Yes,Yes,Yes,4071.92,Yes,Male,No,Yes,No,Yes,44,Bank transfer (automatic),0,No,No,non_senior,partnered,dependents,active_line,paper,DSL_One year,Bank transfer (automatic)_No,2.0,1,5,long,high,69.27,1.63,2,long_One year_Bank transfer (automatic),base,ECEE_base,7541
0,5935-FCCNB,Month-to-month,No,94.2,Fiber optic,Yes,No,Yes,1608.15,No,Female,Yes,Yes,No,No,17,,1,Yes,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,,2,4,mid,very_high,94.6,5.23,0,mid_Month-to-month_Electronic check,base,CCNB_base,5168
1,5236-PERKL,Two year,Yes,112.95,Fiber optic,Yes,Yes,Yes,6465.0,No,Female,Yes,Yes,No,No,57,Bank transfer (automatic),0,Yes,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,3.0,2,7,very_long,very_high,113.42,1.95,0,very_long_Two year_Bank transfer (automatic),base,ERKL_base,6549
1,1891-UAWWU,Month-to-month,No,133.59,Fiber optic,Yes,Yes,Yes,2391.18,No,Female,No,Yes,No,Yes,21,Electronic check,1,No,No,senior,partnered,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,1.0,1,4,mid,very_high,97.55,4.32,1,mid_Month-to-month_Electronic check,base,AWWU_base,3453
1,6097-EQISJ,One year,Yes,102.45,Fiber optic,Yes,Yes,Yes,6615.15,Yes,Female,Yes,Yes,No,Yes,66,Credit card (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,2.0,2,6,very_long,very_high,100.23,1.53,2,very_long_One year_Credit card (automatic),base,QISJ_base,1357
0,5966-EMAZU,One year,No,108.5,Fiber optic,Yes,Yes,Yes,6880.85,No,Male,Yes,Yes,Yes,Yes,64,Mailed check,0,Yes,Yes,non_senior,partnered,none,active_line,paperless,Fiber optic_One year,Mailed check_Yes,3.0,2,7,very_long,very_high,107.51,1.67,1,very_long_One year_Mailed check,base,MAZU_base,6681
0,8317-BVKSO,Month-to-month,No internet service,20.05,No,No internet service,No internet service,No,299.3,No,Male,Yes,Yes,No internet service,No,14,Electronic check,0,No internet service,No internet service,non_senior,single,none,active_line,paperless,No_Month-to-month,Electronic check_Yes,0.0,0,0,mid,lower_mid,21.38,1.34,0,mid_Month-to-month_Electronic check,base,VKSO_base,7117
1,5276-KQWHG,Month-to-month,No,97.95,Fiber optic,No,No,No,168.29,No,Female,Yes,Yes,No,No,3,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,1,very_short,high,65.82,23.2,0,very_short_Month-to-month_Electronic check,base,QWHG_base,2770
0,3639-XJHKQ,Month-to-month,Yes,65.26,DSL,No,Yes,No,1217.77,Yes,Female,Yes,Yes,No,No,20,Electronic check,1,No,Yes,non_senior,single,dependents,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,3.0,0,4,mid,high,68.31,3.03,1,mid_Month-to-month_Electronic check,base,JHKQ_base,7421
